site,sortVar,variable,value,cellID
Foy,-1388,Acnanthidium minutissimum,0.019230769,1
Foy,-1383,Acnanthidium minutissimum,0,1
Foy,-1374,Acnanthidium minutissimum,0,1
Foy,-1365,Acnanthidium minutissimum,0,1
Foy,-1356,Acnanthidium minutissimum,0,1
Foy,-1347,Acnanthidium minutissimum,0,1
Foy,-1338,Acnanthidium minutissimum,0,1
Foy,-1331,Acnanthidium minutissimum,0,1
Foy,-1314,Acnanthidium minutissimum,0,1
Foy,-1308,Acnanthidium minutissimum,0,1
Foy,-1302,Acnanthidium minutissimum,0,1
Foy,-1295,Acnanthidium minutissimum,0,1
Foy,-1289,Acnanthidium minutissimum,0,1
Foy,-1284,Acnanthidium minutissimum,0,1
Foy,-1279,Acnanthidium minutissimum,0,1
Foy,-1274,Acnanthidium minutissimum,0,1
Foy,-1269,Acnanthidium minutissimum,0,1
Foy,-1265,Acnanthidium minutissimum,0,1
Foy,-1261,Acnanthidium minutissimum,0,1
Foy,-1256,Acnanthidium minutissimum,0,1
Foy,-1251,Acnanthidium minutissimum,0,1
Foy,-1246,Acnanthidium minutissimum,0,1
Foy,-1240,Acnanthidium minutissimum,0,1
Foy,-1233,Acnanthidium minutissimum,0,1
Foy,-1227,Acnanthidium minutissimum,0,1
Foy,-1220,Acnanthidium minutissimum,0,1
Foy,-1213,Acnanthidium minutissimum,0,1
Foy,-1206,Acnanthidium minutissimum,0,1
Foy,-1198,Acnanthidium minutissimum,0,1
Foy,-1189,Acnanthidium minutissimum,0,1
Foy,-1182,Acnanthidium minutissimum,0,1
Foy,-1177,Acnanthidium minutissimum,0,1
Foy,-1173,Acnanthidium minutissimum,0,1
Foy,-1168,Acnanthidium minutissimum,0,1
Foy,-1163,Acnanthidium minutissimum,0,1
Foy,-1155,Acnanthidium minutissimum,0,1
Foy,-1148,Acnanthidium minutissimum,0,1
Foy,-1142,Acnanthidium minutissimum,0,1
Foy,-1135,Acnanthidium minutissimum,0,1
Foy,-1127,Acnanthidium minutissimum,0,1
Foy,-1121,Acnanthidium minutissimum,0,1
Foy,-1115,Acnanthidium minutissimum,0,1
Foy,-1109,Acnanthidium minutissimum,0,1
Foy,-1103,Acnanthidium minutissimum,0,1
Foy,-1097,Acnanthidium minutissimum,0,1
Foy,-1091,Acnanthidium minutissimum,0,1
Foy,-1085,Acnanthidium minutissimum,0,1
Foy,-1078,Acnanthidium minutissimum,0,1
Foy,-1073,Acnanthidium minutissimum,0,1
Foy,-1070,Acnanthidium minutissimum,0,1
Foy,-1065,Acnanthidium minutissimum,0,1
Foy,-1059,Acnanthidium minutissimum,0,1
Foy,-1052,Acnanthidium minutissimum,0,1
Foy,-1046,Acnanthidium minutissimum,0,1
Foy,-1041,Acnanthidium minutissimum,0,1
Foy,-1036,Acnanthidium minutissimum,0,1
Foy,-1029,Acnanthidium minutissimum,0,1
Foy,-1022,Acnanthidium minutissimum,0,1
Foy,-1017,Acnanthidium minutissimum,0,1
Foy,-1013,Acnanthidium minutissimum,0,1
Foy,-1008,Acnanthidium minutissimum,0.002994012,1
Foy,-1005,Acnanthidium minutissimum,0,1
Foy,-1001,Acnanthidium minutissimum,0,1
Foy,-995,Acnanthidium minutissimum,0,1
Foy,-988,Acnanthidium minutissimum,0,1
Foy,-981,Acnanthidium minutissimum,0,1
Foy,-976,Acnanthidium minutissimum,0,1
Foy,-970,Acnanthidium minutissimum,0,1
Foy,-964,Acnanthidium minutissimum,0,1
Foy,-956,Acnanthidium minutissimum,0,1
Foy,-947,Acnanthidium minutissimum,0,1
Foy,-940,Acnanthidium minutissimum,0,1
Foy,-933,Acnanthidium minutissimum,0,1
Foy,-927,Acnanthidium minutissimum,0,1
Foy,-921,Acnanthidium minutissimum,0,1
Foy,-913,Acnanthidium minutissimum,0,1
Foy,-907,Acnanthidium minutissimum,0,1
Foy,-901,Acnanthidium minutissimum,0,1
Foy,-893,Acnanthidium minutissimum,0,1
Foy,-885,Acnanthidium minutissimum,0,1
Foy,-877,Acnanthidium minutissimum,0,1
Foy,-869,Acnanthidium minutissimum,0,1
Foy,-863,Acnanthidium minutissimum,0,1
Foy,-857,Acnanthidium minutissimum,0,1
Foy,-852,Acnanthidium minutissimum,0,1
Foy,-847,Acnanthidium minutissimum,0,1
Foy,-841,Acnanthidium minutissimum,0,1
Foy,-833,Acnanthidium minutissimum,0,1
Foy,-825,Acnanthidium minutissimum,0,1
Foy,-817,Acnanthidium minutissimum,0.003076923,1
Foy,-810,Acnanthidium minutissimum,0,1
Foy,-803,Acnanthidium minutissimum,0,1
Foy,-796,Acnanthidium minutissimum,0.002785515,1
Foy,-789,Acnanthidium minutissimum,0,1
Foy,-783,Acnanthidium minutissimum,0,1
Foy,-778,Acnanthidium minutissimum,0,1
Foy,-773,Acnanthidium minutissimum,0,1
Foy,-769,Acnanthidium minutissimum,0,1
Foy,-762,Acnanthidium minutissimum,0,1
Foy,-754,Acnanthidium minutissimum,0,1
Foy,-748,Acnanthidium minutissimum,0,1
Foy,-742,Acnanthidium minutissimum,0,1
Foy,-736,Acnanthidium minutissimum,0,1
Foy,-731,Acnanthidium minutissimum,0,1
Foy,-726,Acnanthidium minutissimum,0,1
Foy,-720,Acnanthidium minutissimum,0,1
Foy,-713,Acnanthidium minutissimum,0,1
Foy,-706,Acnanthidium minutissimum,0,1
Foy,-698,Acnanthidium minutissimum,0.00297619,1
Foy,-689,Acnanthidium minutissimum,0.003144654,1
Foy,-680,Acnanthidium minutissimum,0,1
Foy,-671,Acnanthidium minutissimum,0.002881844,1
Foy,-663,Acnanthidium minutissimum,0.010230179,1
Foy,-656,Acnanthidium minutissimum,0,1
Foy,-648,Acnanthidium minutissimum,0.002386635,1
Foy,-638,Acnanthidium minutissimum,0,1
Foy,-629,Acnanthidium minutissimum,0.002770083,1
Foy,-620,Acnanthidium minutissimum,0,1
Foy,-613,Acnanthidium minutissimum,0.002793296,1
Foy,-606,Acnanthidium minutissimum,0.008356546,1
Foy,-599,Acnanthidium minutissimum,0,1
Foy,-591,Acnanthidium minutissimum,0.002336449,1
Foy,-584,Acnanthidium minutissimum,0,1
Foy,-578,Acnanthidium minutissimum,0,1
Foy,-572,Acnanthidium minutissimum,0,1
Foy,-565,Acnanthidium minutissimum,0,1
Foy,-558,Acnanthidium minutissimum,0,1
Foy,-552,Acnanthidium minutissimum,0,1
Foy,-547,Acnanthidium minutissimum,0,1
Foy,-541,Acnanthidium minutissimum,0,1
Foy,-534,Acnanthidium minutissimum,0,1
Foy,-527,Acnanthidium minutissimum,0,1
Foy,-521,Acnanthidium minutissimum,0,1
Foy,-513,Acnanthidium minutissimum,0,1
Foy,-505,Acnanthidium minutissimum,0,1
Foy,-498,Acnanthidium minutissimum,0,1
Foy,-492,Acnanthidium minutissimum,0,1
Foy,-486,Acnanthidium minutissimum,0,1
Foy,-479,Acnanthidium minutissimum,0,1
Foy,-473,Acnanthidium minutissimum,0,1
Foy,-467,Acnanthidium minutissimum,0,1
Foy,-461,Acnanthidium minutissimum,0,1
Foy,-455,Acnanthidium minutissimum,0,1
Foy,-449,Acnanthidium minutissimum,0,1
Foy,-443,Acnanthidium minutissimum,0,1
Foy,-437,Acnanthidium minutissimum,0,1
Foy,-431,Acnanthidium minutissimum,0,1
Foy,-423,Acnanthidium minutissimum,0.0041841,1
Foy,-415,Acnanthidium minutissimum,0,1
Foy,-407,Acnanthidium minutissimum,0,1
Foy,-400,Acnanthidium minutissimum,0.005540166,1
Foy,-394,Acnanthidium minutissimum,0,1
Foy,-388,Acnanthidium minutissimum,0,1
Foy,-383,Acnanthidium minutissimum,0,1
Foy,-378,Acnanthidium minutissimum,0,1
Foy,-373,Acnanthidium minutissimum,0.002747253,1
Foy,-368,Acnanthidium minutissimum,0,1
Foy,-362,Acnanthidium minutissimum,0,1
Foy,-356,Acnanthidium minutissimum,0,1
Foy,-349,Acnanthidium minutissimum,0,1
Foy,-344,Acnanthidium minutissimum,0,1
Foy,-339,Acnanthidium minutissimum,0,1
Foy,-334,Acnanthidium minutissimum,0,1
Foy,-328,Acnanthidium minutissimum,0,1
Foy,-320,Acnanthidium minutissimum,0,1
Foy,-313,Acnanthidium minutissimum,0,1
Foy,-308,Acnanthidium minutissimum,0,1
Foy,-302,Acnanthidium minutissimum,0,1
Foy,-296,Acnanthidium minutissimum,0,1
Foy,-290,Acnanthidium minutissimum,0,1
Foy,-285,Acnanthidium minutissimum,0,1
Foy,-281,Acnanthidium minutissimum,0,1
Foy,-278,Acnanthidium minutissimum,0,1
Foy,-277,Acnanthidium minutissimum,0,1
Foy,-273,Acnanthidium minutissimum,0,1
Foy,-268,Acnanthidium minutissimum,0,1
Foy,-263,Acnanthidium minutissimum,0,1
Foy,-258,Acnanthidium minutissimum,0,1
Foy,-253,Acnanthidium minutissimum,0,1
Foy,-248,Acnanthidium minutissimum,0,1
Foy,-242,Acnanthidium minutissimum,0,1
Foy,-236,Acnanthidium minutissimum,0,1
Foy,-231,Acnanthidium minutissimum,0,1
Foy,-226,Acnanthidium minutissimum,0,1
Foy,-221,Acnanthidium minutissimum,0,1
Foy,-215,Acnanthidium minutissimum,0,1
Foy,-210,Acnanthidium minutissimum,0,1
Foy,-205,Acnanthidium minutissimum,0,1
Foy,-200,Acnanthidium minutissimum,0,1
Foy,-195,Acnanthidium minutissimum,0,1
Foy,-190,Acnanthidium minutissimum,0,1
Foy,-185,Acnanthidium minutissimum,0,1
Foy,-180,Acnanthidium minutissimum,0,1
Foy,-175,Acnanthidium minutissimum,0,1
Foy,-170,Acnanthidium minutissimum,0.004938272,1
Foy,-165,Acnanthidium minutissimum,0,1
Foy,-160,Acnanthidium minutissimum,0,1
Foy,-155,Acnanthidium minutissimum,0,1
Foy,-150,Acnanthidium minutissimum,0,1
Foy,-145,Acnanthidium minutissimum,0,1
Foy,-140,Acnanthidium minutissimum,0,1
Foy,-135,Acnanthidium minutissimum,0.010443864,1
Foy,-130,Acnanthidium minutissimum,0.005540166,1
Foy,-125,Acnanthidium minutissimum,0,1
Foy,-120,Acnanthidium minutissimum,0,1
Foy,-115,Acnanthidium minutissimum,0.005420054,1
Foy,-110,Acnanthidium minutissimum,0,1
Foy,-105,Acnanthidium minutissimum,0,1
Foy,-100,Acnanthidium minutissimum,0,1
Foy,-95,Acnanthidium minutissimum,0,1
Foy,-90,Acnanthidium minutissimum,0,1
Foy,-85,Acnanthidium minutissimum,0,1
Foy,-82,Acnanthidium minutissimum,0,1
Foy,-81,Acnanthidium minutissimum,0,1
Foy,-80,Acnanthidium minutissimum,0.01,1
Foy,-79,Acnanthidium minutissimum,0,1
Foy,-77.5,Acnanthidium minutissimum,0,1
Foy,-75,Acnanthidium minutissimum,0,1
Foy,-74,Acnanthidium minutissimum,0,1
Foy,-72.5,Acnanthidium minutissimum,0,1
Foy,-71,Acnanthidium minutissimum,0.020408163,1
Foy,-70,Acnanthidium minutissimum,0,1
Foy,-68,Acnanthidium minutissimum,0,1
Foy,-64,Acnanthidium minutissimum,0,1
Foy,-59.5,Acnanthidium minutissimum,0,1
Foy,-54,Acnanthidium minutissimum,0,1
Foy,-45,Acnanthidium minutissimum,0,1
Foy,-34.5,Acnanthidium minutissimum,0.020512821,1
Foy,-26.5,Acnanthidium minutissimum,0.016885553,1
Foy,-20.5,Acnanthidium minutissimum,0.002659574,1
Foy,-15,Acnanthidium minutissimum,0,1
Foy,-9.5,Acnanthidium minutissimum,0,1
Foy,-2.5,Acnanthidium minutissimum,0,1
Foy,4,Acnanthidium minutissimum,0,1
Foy,8.5,Acnanthidium minutissimum,0,1
Foy,13,Acnanthidium minutissimum,0,1
Foy,17.5,Acnanthidium minutissimum,0.005479452,1
Foy,20,Acnanthidium minutissimum,0,1
Foy,23,Acnanthidium minutissimum,0.007853403,1
Foy,25.5,Acnanthidium minutissimum,0,1
Foy,28,Acnanthidium minutissimum,0,1
Foy,31,Acnanthidium minutissimum,0,1
Foy,34,Acnanthidium minutissimum,0,1
Foy,37.5,Acnanthidium minutissimum,0,1
Foy,40.5,Acnanthidium minutissimum,0,1
Foy,42,Acnanthidium minutissimum,0,1
Foy,-6893.73,Amphora coffeiformis,0,1
Foy,-6886.68,Amphora coffeiformis,0,1
Foy,-6879.65,Amphora coffeiformis,0,1
Foy,-6869.12,Amphora coffeiformis,0,1
Foy,-6858.62,Amphora coffeiformis,0,1
Foy,-6851.63,Amphora coffeiformis,0,1
Foy,-6844.65,Amphora coffeiformis,0,1
Foy,-6837.69,Amphora coffeiformis,0,1
Foy,-6830.74,Amphora coffeiformis,0,1
Foy,-6823.79,Amphora coffeiformis,0,1
Foy,-6816.86,Amphora coffeiformis,0,1
Foy,-6809.94,Amphora coffeiformis,0,1
Foy,-6803.03,Amphora coffeiformis,0,1
Foy,-6796.13,Amphora coffeiformis,0,1
Foy,-6789.25,Amphora coffeiformis,0,1
Foy,-6782.37,Amphora coffeiformis,0,1
Foy,-6775.5,Amphora coffeiformis,0,1
Foy,-6768.65,Amphora coffeiformis,0,1
Foy,-6761.8,Amphora coffeiformis,0,1
Foy,-6754.97,Amphora coffeiformis,0,1
Foy,-6748.15,Amphora coffeiformis,0,1
Foy,-6741.33,Amphora coffeiformis,0,1
Foy,-6734.53,Amphora coffeiformis,0,1
Foy,-6727.73,Amphora coffeiformis,0,1
Foy,-6720.95,Amphora coffeiformis,0,1
Foy,-6714.18,Amphora coffeiformis,0,1
Foy,-6707.41,Amphora coffeiformis,0,1
Foy,-6700.66,Amphora coffeiformis,0,1
Foy,-6693.91,Amphora coffeiformis,0,1
Foy,-6687.18,Amphora coffeiformis,0,1
Foy,-6680.45,Amphora coffeiformis,0,1
Foy,-6673.74,Amphora coffeiformis,0,1
Foy,-6667.03,Amphora coffeiformis,0,1
Foy,-6660.33,Amphora coffeiformis,0,1
Foy,-6653.64,Amphora coffeiformis,0,1
Foy,-6646.96,Amphora coffeiformis,0,1
Foy,-6640.29,Amphora coffeiformis,0,1
Foy,-6633.63,Amphora coffeiformis,0,1
Foy,-6626.97,Amphora coffeiformis,0,1
Foy,-6620.33,Amphora coffeiformis,0,1
Foy,-6613.69,Amphora coffeiformis,0,1
Foy,-6607.06,Amphora coffeiformis,0,1
Foy,-6600.44,Amphora coffeiformis,0,1
Foy,-6593.83,Amphora coffeiformis,0,1
Foy,-6587.23,Amphora coffeiformis,0,1
Foy,-6580.63,Amphora coffeiformis,0,1
Foy,-6574.04,Amphora coffeiformis,0,1
Foy,-6567.46,Amphora coffeiformis,0,1
Foy,-6560.88,Amphora coffeiformis,0,1
Foy,-6554.32,Amphora coffeiformis,0,1
Foy,-6547.76,Amphora coffeiformis,0,1
Foy,-6541.2,Amphora coffeiformis,0,1
Foy,-6534.66,Amphora coffeiformis,0,1
Foy,-6528.12,Amphora coffeiformis,0,1
Foy,-6521.59,Amphora coffeiformis,0,1
Foy,-6515.06,Amphora coffeiformis,0,1
Foy,-6508.54,Amphora coffeiformis,0,1
Foy,-6502.03,Amphora coffeiformis,0,1
Foy,-6495.52,Amphora coffeiformis,0,1
Foy,-6489.02,Amphora coffeiformis,0,1
Foy,-6482.52,Amphora coffeiformis,0,1
Foy,-6476.03,Amphora coffeiformis,0,1
Foy,-6469.55,Amphora coffeiformis,0,1
Foy,-6463.07,Amphora coffeiformis,0,1
Foy,-6456.6,Amphora coffeiformis,0,1
Foy,-6450.13,Amphora coffeiformis,0,1
Foy,-6443.66,Amphora coffeiformis,0,1
Foy,-6437.2,Amphora coffeiformis,0,1
Foy,-6430.75,Amphora coffeiformis,0,1
Foy,-6424.3,Amphora coffeiformis,0,1
Foy,-6417.85,Amphora coffeiformis,0,1
Foy,-6411.41,Amphora coffeiformis,0,1
Foy,-6404.97,Amphora coffeiformis,0,1
Foy,-6398.54,Amphora coffeiformis,0,1
Foy,-6392.11,Amphora coffeiformis,0,1
Foy,-6388.89,Amphora coffeiformis,0,1
Foy,-6385.68,Amphora coffeiformis,0,1
Foy,-6379.26,Amphora coffeiformis,0,1
Foy,-6372.83,Amphora coffeiformis,0,1
Foy,-6366.42,Amphora coffeiformis,0,1
Foy,-6360,Amphora coffeiformis,0,1
Foy,-6353.59,Amphora coffeiformis,0,1
Foy,-6347.18,Amphora coffeiformis,0,1
Foy,-6340.77,Amphora coffeiformis,0,1
Foy,-6334.36,Amphora coffeiformis,0,1
Foy,-6327.96,Amphora coffeiformis,0,1
Foy,-6321.55,Amphora coffeiformis,0,1
Foy,-6315.15,Amphora coffeiformis,0,1
Foy,-6308.75,Amphora coffeiformis,0,1
Foy,-6302.35,Amphora coffeiformis,0,1
Foy,-6295.95,Amphora coffeiformis,0,1
Foy,-6289.55,Amphora coffeiformis,0,1
Foy,-6283.16,Amphora coffeiformis,0,1
Foy,-6276.76,Amphora coffeiformis,0,1
Foy,-6267.16,Amphora coffeiformis,0,1
Foy,-6257.56,Amphora coffeiformis,0,1
Foy,-6251.17,Amphora coffeiformis,0,1
Foy,-6244.77,Amphora coffeiformis,0,1
Foy,-6238.36,Amphora coffeiformis,0,1
Foy,-6231.96,Amphora coffeiformis,0,1
Foy,-6225.56,Amphora coffeiformis,0,1
Foy,-6219.15,Amphora coffeiformis,0,1
Foy,-6212.74,Amphora coffeiformis,0,1
Foy,-6206.33,Amphora coffeiformis,0,1
Foy,-6199.92,Amphora coffeiformis,0,1
Foy,-6193.51,Amphora coffeiformis,0,1
Foy,-6187.09,Amphora coffeiformis,0,1
Foy,-6180.67,Amphora coffeiformis,0,1
Foy,-6174.24,Amphora coffeiformis,0,1
Foy,-6167.81,Amphora coffeiformis,0,1
Foy,-6161.38,Amphora coffeiformis,0,1
Foy,-6154.95,Amphora coffeiformis,0,1
Foy,-6148.51,Amphora coffeiformis,0,1
Foy,-6142.06,Amphora coffeiformis,0,1
Foy,-6135.61,Amphora coffeiformis,0,1
Foy,-6129.16,Amphora coffeiformis,0,1
Foy,-6122.7,Amphora coffeiformis,0,1
Foy,-6116.23,Amphora coffeiformis,0,1
Foy,-6109.76,Amphora coffeiformis,0,1
Foy,-6103.28,Amphora coffeiformis,0,1
Foy,-6096.79,Amphora coffeiformis,0,1
Foy,-6090.3,Amphora coffeiformis,0,1
Foy,-6083.8,Amphora coffeiformis,0,1
Foy,-6077.3,Amphora coffeiformis,0,1
Foy,-6070.79,Amphora coffeiformis,0,1
Foy,-6064.26,Amphora coffeiformis,0,1
Foy,-6057.74,Amphora coffeiformis,0,1
Foy,-6051.2,Amphora coffeiformis,0,1
Foy,-6044.65,Amphora coffeiformis,0,1
Foy,-6038.1,Amphora coffeiformis,0,1
Foy,-6031.53,Amphora coffeiformis,0,1
Foy,-6024.96,Amphora coffeiformis,0,1
Foy,-6018.38,Amphora coffeiformis,0,1
Foy,-6008.48,Amphora coffeiformis,0,1
Foy,-5998.56,Amphora coffeiformis,0,1
Foy,-5991.94,Amphora coffeiformis,0,1
Foy,-5985.3,Amphora coffeiformis,0,1
Foy,-5978.65,Amphora coffeiformis,0,1
Foy,-5971.99,Amphora coffeiformis,0,1
Foy,-5965.32,Amphora coffeiformis,0,1
Foy,-5958.63,Amphora coffeiformis,0,1
Foy,-5951.93,Amphora coffeiformis,0,1
Foy,-5945.22,Amphora coffeiformis,0,1
Foy,-5938.5,Amphora coffeiformis,0,1
Foy,-5931.76,Amphora coffeiformis,0,1
Foy,-5925.01,Amphora coffeiformis,0,1
Foy,-5918.24,Amphora coffeiformis,0,1
Foy,-5911.45,Amphora coffeiformis,0,1
Foy,-5904.66,Amphora coffeiformis,0,1
Foy,-5897.84,Amphora coffeiformis,0,1
Foy,-5891.02,Amphora coffeiformis,0,1
Foy,-5884.17,Amphora coffeiformis,0,1
Foy,-5877.31,Amphora coffeiformis,0,1
Foy,-5870.43,Amphora coffeiformis,0,1
Foy,-5863.53,Amphora coffeiformis,0,1
Foy,-5856.62,Amphora coffeiformis,0,1
Foy,-5849.69,Amphora coffeiformis,0,1
Foy,-5842.74,Amphora coffeiformis,0,1
Foy,-5835.77,Amphora coffeiformis,0,1
Foy,-5828.78,Amphora coffeiformis,0,1
Foy,-5821.77,Amphora coffeiformis,0,1
Foy,-5814.75,Amphora coffeiformis,0,1
Foy,-5807.7,Amphora coffeiformis,0,1
Foy,-5800.63,Amphora coffeiformis,0,1
Foy,-5793.54,Amphora coffeiformis,0,1
Foy,-5786.43,Amphora coffeiformis,0,1
Foy,-5779.3,Amphora coffeiformis,0,1
Foy,-5772.15,Amphora coffeiformis,0,1
Foy,-5764.97,Amphora coffeiformis,0,1
Foy,-5757.77,Amphora coffeiformis,0,1
Foy,-5746.93,Amphora coffeiformis,0,1
Foy,-5736.04,Amphora coffeiformis,0,1
Foy,-5728.74,Amphora coffeiformis,0,1
Foy,-5721.42,Amphora coffeiformis,0,1
Foy,-5714.08,Amphora coffeiformis,0,1
Foy,-5706.71,Amphora coffeiformis,0,1
Foy,-5699.31,Amphora coffeiformis,0,1
Foy,-5691.89,Amphora coffeiformis,0,1
Foy,-5684.44,Amphora coffeiformis,0,1
Foy,-5676.96,Amphora coffeiformis,0,1
Foy,-5669.46,Amphora coffeiformis,0,1
Foy,-5661.92,Amphora coffeiformis,0,1
Foy,-5654.36,Amphora coffeiformis,0,1
Foy,-5646.77,Amphora coffeiformis,0,1
Foy,-5639.15,Amphora coffeiformis,0,1
Foy,-5635.33,Amphora coffeiformis,0,1
Foy,-5631.5,Amphora coffeiformis,0,1
Foy,-5627.66,Amphora coffeiformis,0,1
Foy,-5616.11,Amphora coffeiformis,0,1
Foy,-5608.37,Amphora coffeiformis,0,1
Foy,-5600.59,Amphora coffeiformis,0,1
Foy,-5592.78,Amphora coffeiformis,0,1
Foy,-5584.94,Amphora coffeiformis,0,1
Foy,-5577.07,Amphora coffeiformis,0,1
Foy,-5569.17,Amphora coffeiformis,0,1
Foy,-5561.23,Amphora coffeiformis,0,1
Foy,-5553.25,Amphora coffeiformis,0,1
Foy,-5545.24,Amphora coffeiformis,0,1
Foy,-5537.2,Amphora coffeiformis,0,1
Foy,-5529.11,Amphora coffeiformis,0,1
Foy,-5521,Amphora coffeiformis,0,1
Foy,-5512.84,Amphora coffeiformis,0,1
Foy,-5504.65,Amphora coffeiformis,0,1
Foy,-5496.42,Amphora coffeiformis,0,1
Foy,-5488.15,Amphora coffeiformis,0,1
Foy,-5479.84,Amphora coffeiformis,0,1
Foy,-5471.5,Amphora coffeiformis,0,1
Foy,-5463.11,Amphora coffeiformis,0,1
Foy,-5454.68,Amphora coffeiformis,0,1
Foy,-5446.22,Amphora coffeiformis,0,1
Foy,-5437.71,Amphora coffeiformis,0,1
Foy,-5429.16,Amphora coffeiformis,0,1
Foy,-5424.86,Amphora coffeiformis,0,1
Foy,-5420.56,Amphora coffeiformis,0,1
Foy,-5411.93,Amphora coffeiformis,0,1
Foy,-5407.59,Amphora coffeiformis,0,1
Foy,-5403.24,Amphora coffeiformis,0,1
Foy,-5394.52,Amphora coffeiformis,0,1
Foy,-5385.75,Amphora coffeiformis,0,1
Foy,-5372.51,Amphora coffeiformis,0,1
Foy,-5359.17,Amphora coffeiformis,0,1
Foy,-5354.7,Amphora coffeiformis,0,1
Foy,-5341.22,Amphora coffeiformis,0,1
Foy,-5332.17,Amphora coffeiformis,0,1
Foy,-5318.51,Amphora coffeiformis,0,1
Foy,-5304.74,Amphora coffeiformis,0,1
Foy,-5295.49,Amphora coffeiformis,0,1
Foy,-5286.2,Amphora coffeiformis,0,1
Foy,-5276.85,Amphora coffeiformis,0,1
Foy,-5262.73,Amphora coffeiformis,0,1
Foy,-5248.5,Amphora coffeiformis,0,1
Foy,-5238.94,Amphora coffeiformis,0,1
Foy,-5229.33,Amphora coffeiformis,0,1
Foy,-5219.66,Amphora coffeiformis,0,1
Foy,-5209.94,Amphora coffeiformis,0,1
Foy,-5200.16,Amphora coffeiformis,0,1
Foy,-5190.33,Amphora coffeiformis,0,1
Foy,-5180.44,Amphora coffeiformis,0,1
Foy,-5170.49,Amphora coffeiformis,0,1
Foy,-5160.48,Amphora coffeiformis,0,1
Foy,-5150.41,Amphora coffeiformis,0,1
Foy,-5140.29,Amphora coffeiformis,0,1
Foy,-5130.1,Amphora coffeiformis,0,1
Foy,-5119.86,Amphora coffeiformis,0,1
Foy,-5109.55,Amphora coffeiformis,0,1
Foy,-5099.18,Amphora coffeiformis,0,1
Foy,-5088.74,Amphora coffeiformis,0,1
Foy,-5078.25,Amphora coffeiformis,0,1
Foy,-5067.69,Amphora coffeiformis,0,1
Foy,-5057.06,Amphora coffeiformis,0,1
Foy,-5046.37,Amphora coffeiformis,0,1
Foy,-5035.62,Amphora coffeiformis,0,1
Foy,-5024.79,Amphora coffeiformis,0,1
Foy,-5013.9,Amphora coffeiformis,0,1
Foy,-5002.95,Amphora coffeiformis,0,1
Foy,-4991.92,Amphora coffeiformis,0,1
Foy,-4980.82,Amphora coffeiformis,0,1
Foy,-4969.66,Amphora coffeiformis,0,1
Foy,-4958.42,Amphora coffeiformis,0,1
Foy,-4947.11,Amphora coffeiformis,0,1
Foy,-4935.73,Amphora coffeiformis,0,1
Foy,-4924.28,Amphora coffeiformis,0,1
Foy,-4912.75,Amphora coffeiformis,0,1
Foy,-4901.15,Amphora coffeiformis,0,1
Foy,-4889.48,Amphora coffeiformis,0,1
Foy,-4877.73,Amphora coffeiformis,0,1
Foy,-4865.9,Amphora coffeiformis,0,1
Foy,-4854,Amphora coffeiformis,0,1
Foy,-4842.02,Amphora coffeiformis,0,1
Foy,-4829.96,Amphora coffeiformis,0,1
Foy,-4817.82,Amphora coffeiformis,0,1
Foy,-4805.6,Amphora coffeiformis,0,1
Foy,-4793.3,Amphora coffeiformis,0,1
Foy,-4780.92,Amphora coffeiformis,0,1
Foy,-4768.46,Amphora coffeiformis,0,1
Foy,-4755.92,Amphora coffeiformis,0,1
Foy,-4743.29,Amphora coffeiformis,0,1
Foy,-4730.57,Amphora coffeiformis,0,1
Foy,-4717.78,Amphora coffeiformis,0,1
Foy,-4704.89,Amphora coffeiformis,0,1
Foy,-4691.92,Amphora coffeiformis,0,1
Foy,-4678.87,Amphora coffeiformis,0,1
Foy,-4665.72,Amphora coffeiformis,0,1
Foy,-4652.49,Amphora coffeiformis,0,1
Foy,-4639.16,Amphora coffeiformis,0,1
Foy,-4625.75,Amphora coffeiformis,0,1
Foy,-4612.25,Amphora coffeiformis,0,1
Foy,-4598.65,Amphora coffeiformis,0,1
Foy,-4584.96,Amphora coffeiformis,0,1
Foy,-4571.18,Amphora coffeiformis,0,1
Foy,-4557.3,Amphora coffeiformis,0,1
Foy,-4543.33,Amphora coffeiformis,0,1
Foy,-4529.26,Amphora coffeiformis,0,1
Foy,-4522.19,Amphora coffeiformis,0,1
Foy,-4515.09,Amphora coffeiformis,0,1
Foy,-4500.83,Amphora coffeiformis,0,1
Foy,-4486.47,Amphora coffeiformis,0,1
Foy,-4472.01,Amphora coffeiformis,0,1
Foy,-4457.45,Amphora coffeiformis,0,1
Foy,-4442.79,Amphora coffeiformis,0,1
Foy,-4428.03,Amphora coffeiformis,0,1
Foy,-4413.16,Amphora coffeiformis,0,1
Foy,-4398.19,Amphora coffeiformis,0,1
Foy,-4383.12,Amphora coffeiformis,0,1
Foy,-4367.94,Amphora coffeiformis,0,1
Foy,-4352.66,Amphora coffeiformis,0,1
Foy,-4337.27,Amphora coffeiformis,0,1
Foy,-4321.77,Amphora coffeiformis,0,1
Foy,-4306.16,Amphora coffeiformis,0,1
Foy,-4290.45,Amphora coffeiformis,0,1
Foy,-4274.62,Amphora coffeiformis,0,1
Foy,-4258.68,Amphora coffeiformis,0,1
Foy,-4242.63,Amphora coffeiformis,0,1
Foy,-4226.47,Amphora coffeiformis,0,1
Foy,-4210.2,Amphora coffeiformis,0,1
Foy,-4193.81,Amphora coffeiformis,0,1
